user_id,recommended_items
1741757,702991 1460943 1805042 2021401 2653524
1742502,1078241 1092821 2088876 1290875 657183
1742755,2687682 2014172 2120538 331583 138649
1742974,621752 1452700 1361664 345338 1583440
1743263,1053542 2310939 1038209 823512 389610
1743534,1614907 882380 2831911 1164968 670839
1743600,104102 288466 487061 1844891 2683711
1743641,1567110 657183 1386412 343377 1984327
1743751,2778525 1244196 1386412 657183 2791339
1744096,1688279 1380906 2146032 1785793 160057
1744460,2483464 1084945 205032 35505 478401
1744628,628817 2218230 2475133 2705759 744742
1745175,2778525 1244196 1386412 657183 2791339
1745229,77356 164623 1520277 134458 1573067
1745509,1469633 2474785 1091005 1471076 1838145
1745729,1928254 665194 2024094 47583 1140869
1745976,1383528 366335 1103085 2169921 2432821
1746214,2480507 1074013 557005 2251758 2066897
1746579,2212658 34986 243517 836560 1539824
1746691,657183 1162250 2466095 1386412 343377
1747389,1928254 472040 943964 967007 2239159
1747542,1053542 180261 275800 344413 361903
1748016,2778525 1244196 1386412 657183 2791339
1749200,2778525 1244196 1386412 657183 2791339
1749912,1244196 823512 2031981 2310939 1241609
1749993,1198139 105249 1090771 1791003 1853121
1751141,908778 1028918 378726 2654650 394095
1751284,71756 202761 585094 742756 858300
1752070,2041115 756463 1972503 2589812 529889
1752295,2712481 1636910 229304 2820720 937049
1753249,1334852 89410 192137 665588 683188
1753485,1442617 2476293 880503 1646883 1533470
1754017,2778525 1244196 1386412 657183 2791339
1754873,995682 1125560 382080 80463 404187
1754990,1244196 1165605 2778525 784737 1386412
1755136,2778525 1244196 1386412 657183 2791339
1755319,175704 542603 332320 1581108 1076090
1755677,266412 569889 2466095 2313894 1244196
1755799,2778525 1244196 1386412 657183 2791339
1756399,2534752 2391945 2150585 1499980 1447547
1756461,2209198 2467686 2169449 50445 851439
1756960,1770012 1913566 2088166 933472 2498458
1757649,2778525 1244196 1386412 657183 2791339
1758044,1258798 2083132 755306 1712268 2712349
1758412,1126688 1706918 2546714 722373 2309397
1758511,277403 1007977 1591624 353356 2822479
1758570,2778525 1244196 1386412 657183 2791339
1758572,1520888 823816 2127017 2825888 662225
1758873,1527018 109931 2533314 2192679 2470216
1759663,319473 488367 531811 644307 1627002
1759778,784737 657183 536047 1386412 374376
1760158,2778525 1244196 1386412 657183 2791339
1760801,579761 708026 2685120 515117 1183955
1760854,1988160 1588612 47583 105999 2024094
1761008,627121 829821 1868443 1119457 1384864
1761170,2778525 1244196 1386412 657183 2791339
1761823,2774383 1344073 272055 1267104 516002
1761889,81782 215083 593515 665410 1316185
1762563,1895021 2811043 1211952 1570642 1839888
1763021,1971713 26822 558941 111604 2631746
1764070,657183 1244787 1386412 784737 2413494
1764376,990180 361609 1075280 1270352 2344286
1765024,1330328 1718313 2731179 265522 1094511
1765062,1447547 2391945 2255841 604795 522659
1765882,289131 2054845 1887309 2163040 1078376
1765958,1981831 1648491 2450694 213839 1516995
1766549,2778525 182233 538069 872187 1129891
1766551,784737 657183 343377 1162250 2198329
1768111,1014151 1958533 744742 695626 2068749
1768329,2638669 132377 192692 1152820 1550737
1768618,2322932 644414 69374 237303 279917
1769302,1810770 292096 343788 2154323 1164925
1769459,1401857 1628067 2482483 2512977 2676487
1769923,929038 2262010 2662879 2811292 2411149
1770268,617661 2832470 117053 1782298 2521535
1770827,2778525 1244196 1386412 657183 2791339
1771096,2451332 265812 559234 658988 961889
1771263,1982706 314338 359688 832223 2630113
1772153,895844 1212042 2708595 595303 2268052
1772773,1069281 2778525 657183 2313894 1443706
1772881,2295534 2265362 194318 666514 1398073
1773937,2778525 1244196 1386412 657183 2791339
1774900,2778525 1244196 1386412 657183 2791339
1775306,1117333 1212859 18121 1488958 711679
1775324,2336701 554226 1540118 2054114 69688
1775354,1669749 2127850 920520 987162 2303907
1775378,989876 2417391 363227 559106 1028764
1775439,648857 2224561 657183 343377 266412
1775646,220211 333557 398471 917380 1402826
1775964,461672 1890389 1695664 1017588 443012
1776420,1069281 2313894 657183 1443706 1953846
1776462,823512 2778525 934906 347061 560898
1776713,2659857 483871 794365 2279821 1055136
1776754,868371 1556166 2393265 671835 909904
1776840,1114470 1459360 1888219 385204 168264
1777618,1125485 41757 322381 346780 490116
1777654,625711 2734883 1636910 1443706 2633289
1778273,1201180 1895021 1027428 363761 1258357
1778302,1935802 272883 2533786 21532 216541
1778645,2446355 1143050 1839128 1846642 2113386
1778665,564199 829327 1186235 2818803 2176141
1778699,454216 798896 832778 999606 2110725
1778841,2778525 1244196 1386412 657183 2791339
1779406,805875 772112 674894 707576 731520
1779893,2778525 1244196 1386412 657183 2791339
1779930,2778525 1244196 1386412 657183 2791339
1779968,1619659 2750191 1803686 2501356 568191
1780087,2778525 1244196 1386412 657183 2791339
1780121,2778525 1244196 1386412 657183 2791339
1780207,2778525 1244196 1386412 657183 2791339
1780729,964787 1574503 422275 1016837 2200859
1780746,768076 1653483 380365 281239 215228
1780794,2521154 892024 1659966 2412560 2147137
1781562,784737 1092821 2791339 486936 2156629
1781676,1101229 499178 4935 1623663 700509
1781915,2778525 1244196 1386412 657183 2791339
1781975,624750 1090680 386188 2183511 388783
1782062,1765174 1956779 656507 2685092 1755502
1782098,2778525 1244196 1386412 657183 2791339
1782157,1839583 1344567 2778815 1580438 2521699
1782231,179633 1246024 201304 1149796 1420365
1782613,1673061 12160 2454281 2391945 892823
1783253,652617 2646925 534770 2197715 1524939
1783758,489123 733101 1375201 2670021 2819749
1784310,1834588 1626423 1880316 2627099 1106285
1784586,967007 2239159 665194 943964 2348229
1784693,2778525 1244196 1386412 657183 2791339
1785449,1779599 2203434 321361 2047332 2030128
1786561,1501510 685253 2257874 1751093 105656
1786627,2004956 868942 1794308 1873778 2698057
1786709,2778525 1244196 1386412 657183 2791339
1786985,1120107 2400469 2183922 2687682 1124220
1787001,1705434 568513 1304235 331522 679373
1787012,2778525 1244196 1386412 657183 2791339
1787035,2342153 956110 1101229 973448 186124
1787363,657183 1092821 343377 1162250 536047
1787498,2778525 1244196 1386412 657183 2791339
1787662,99308 142983 958454 1654632 1803629
1787677,1162250 784737 343377 1386412 2002097
1788123,499178 2342153 973448 557005 311944
1788649,1679143 468120 2459081 1953846 1047625
1789093,2393265 1364949 1597555 1664426 2214708
1789148,1244196 2727399 2734883 625711 1595372
1789179,2002097 784737 657183 536047 2593483
1789212,1140869 2778525 278589 1244196 1337011
1789323,354268 2708595 827711 1165223 666889
1789661,2778525 1244196 1386412 657183 2791339
1789955,1244196 908778 1069281 784737 1028918
1790707,1244196 1092821 657183 1053542 536047
1790737,1437184 101888 2061655 1051993 1615234
1790823,463584 720996 1553938 1912342 155114
1791026,774200 79864 2465567 262318 251410
1791085,2264618 219173 1686458 1797670 2323055
1791168,2778525 1244196 1386412 657183 2791339
1791506,2269251 2271867 377491 443088 676583
1791914,2760857 892333 1018724 1686571 472455
1792433,884199 2568318 1823433 918492 1516541
1792702,537780 1407152 1354650 1565544 1897594
1792735,2778525 1244196 1386412 657183 2791339
1792854,2553330 347061 729006 1120507 2028460
1793160,2778525 1244196 1386412 657183 2791339
1793466,2778525 1244196 1386412 657183 2791339
1793580,784737 2002097 1386412 657183 1162250
1793887,2778525 1244196 1386412 657183 2791339
1794535,1390003 879790 703873 2668025 2142899
1794619,2778525 1244196 1386412 657183 2791339
1794945,657183 1244787 2002097 1386412 343377
1795027,2164654 42396 1876143 259808 1344752
1795060,2778525 1244196 1386412 657183 2791339
1795361,2778525 1244196 1386412 657183 2791339
1795737,2007152 1352107 2776638 1516541 2442889
1795876,751506 1357769 1394092 1546430 1634607
1795894,2778525 1244196 1386412 657183 2791339
1795901,823512 2778525 2680669 2459081 1156803
1796168,812853 1435873 2510635 1774444 1220813
1796639,2778525 1244196 1386412 657183 2791339
1796658,931519 2251758 1438082 1093296 526501
1797333,408876 332482 554760 47583 1453861
1798205,213191 1907046 429447 2626207 1180820
1798933,483871 2057312 1113937 2659857 727516
1799381,2391945 1516336 221434 2067346 2299214
1799456,2450689 2768775 27663 2552143 1854817
1799576,2462164 2821618 1670390 2288793 1262747
1799678,661506 390038 481355 555498 1246300
1799949,2778525 1244196 1386412 657183 2791339
1800075,13158 119113 318735 352085 583394
1800142,2376862 290587 2342824 319948 2726400
1800223,2778525 1244196 1386412 657183 2791339
1800455,1928254 472040 2239159 943964 967007
1800752,131076 1410585 2822386 1468655 306921
1800796,889559 479819 1886261 1891069 1943815
1801844,903034 1553416 59733 2067331 772112
1802317,512040 815376 513437 624264 615688
1802472,1746915 122527 800097 11731 276273
1802591,2778525 1244196 1386412 657183 2791339
1803047,2778525 1244196 42452 538069 2031981
1803391,106754 425471 2015196 371330 1813364
1803651,1092821 536047 2198329 1386412 784737
1803988,2218230 2475133 2705759 263415 744742
1805153,776677 1571628 1865720 2063115 2302252
1805238,2778525 1244196 1386412 657183 2791339
1805328,49509 885973 408745 1507110 1550505
1806064,2200859 1686571 964787 1028918 1971458
1806176,2705255 2650926 1515214 2221762 2300134
1806376,1695664 114762 272659 693106 1209972
1806502,823512 472040 1053542 723096 1618608
1806911,1602277 731447 2374658 413194 1077754
1806927,1244196 657183 266412 1069281 1162250
1807097,2211390 162404 478903 1741651 2053198
1807296,1376308 1009151 979877 2833516 216920
1807778,161806 178441 283786 349137 376950
1807859,2529030 561002 1808563 1903982 1914911
1808248,1735112 1489431 1390420 1094501 1130400
1808269,2818939 1211090 933025 1529089 2439867
1808859,2822465 1361956 472040 315406 806981
1809112,2613699 465438 1125758 1670431 2736007
1809389,2778525 1244196 1386412 657183 2791339
1809893,230884 1233396 849943 745159 1401371
1810330,1947313 2429857 59733 290404 876278
1811005,932152 512254 1208188 85893 146364
1811187,1244196 657183 2459081 1162250 266412
1811322,2503223 2391945 2115677 1447547 2456002
1811403,2250103 1062979 2490891 2321423 1009787
1811431,764737 1127018 629289 1856885 2154574
1811864,769283 1552266 2034149 60344 1994642
1811898,645719 920520 2534752 1689895 683831
1812014,2485080 658316 1192982 2290463 2202730
1812086,2778525 1244196 1386412 657183 2791339
1812202,719520 784737 657183 635313 1810414
1812645,712901 1086695 2501356 2251758 702036
1812823,345350 1442170 795629 2439354 1680814
1813415,1244787 2413494 1325341 1386412 2002097
1813646,1679143 650831 1953846 2796479 1047625
1813669,2289688 389610 2191674 1859948 1615362
1813949,592231 1291278 1889858 1849329 980988
1813976,770613 2672526 2463916 538895 2111288
1814093,389610 1615362 1038209 1526450 2310939
1814218,823512 1244196 2417933 2310379 2778525
1814460,1092821 2198329 536047 1386412 1119495
1814503,2778525 1244196 1386412 657183 2791339
1815277,934762 849732 2534741 621322 823816
1816817,1501510 266412 657183 2744211 1080406
1816994,335956 381185 1173112 1259502 1927864
1817144,2778525 426587 2063876 1053542 538069
1817224,515117 2131409 1588229 580727 79280
1817321,2734883 1309795 625711 2516900 1636910
1817339,805329 2038506 965070 2395180 614807
1817387,1317915 1519543 1386412 350611 1244196
1817547,657183 2106311 1162250 1386412 343377
1817885,612155 1793593 768246 1053542 2672526
1817974,2778525 1244196 1386412 657183 2791339
1818147,1140869 1244196 774240 1796734 1141466
1818212,586941 1521916 2540568 370121 1946998
1818296,2778525 1244196 1386412 657183 2791339
1818350,2778525 1244196 1386412 657183 2791339
1818562,1067189 1562494 1328208 2233815 1636910
1818733,2778525 1244196 1386412 657183 2791339
1818870,1592127 1130730 1579645 2369856 1814365
1819088,642412 2541516 1886570 1957445 319824
1819362,2778662 1867675 768246 1384910 2709576
1819421,2760164 507069 2352253 390926 823424
1819659,2024094 2648928 103079 47583 1715729
1819692,2778525 1244196 1386412 657183 2791339
1820029,1796272 30412 81952 2710461 1187844
1820141,2778525 1244196 2466095 42452 538069
1820458,8086 913145 1397036 2678064 2711426
1820531,1768401 1541359 2177140 493354 1193551
1821712,2778525 1244196 1386412 657183 2791339
1821725,1053542 2310939 1244196 1156803 1241609
1822586,618612 205298 357407 1254218 1331208
1824058,281310 477672 848467 1443447 2338301
1824391,1695664 288342 247719 595045 606905
1824613,1475454 2582558 73218 429199 1171271
1824666,606905 999151 459760 247719 768905
1824747,2778525 1244196 1386412 657183 2791339
1824794,2200859 1432568 2501356 422275 1619659
1825253,343377 784737 1386412 1244196 2791339
1825506,657183 1069281 784737 1386412 1443706
1825527,1349793 1636955 2237261 1763101 2054510
1825611,1551340 985459 71756 1270996 1787372
1825771,636464 1503676 2090982 92108 1567830
1825932,968818 1166222 1411655 2118836 1183354
1825994,2192713 1032110 2092516 1230223 355077
1826196,1068553 1281739 2123252 273524 1596007
1826918,1372395 918665 2754205 280374 370558
1827079,2778525 1244196 1386412 657183 2791339
1827234,2778525 1244196 1386412 657183 2791339
1827380,1491437 2183288 1288604 17958 739593
1827748,2778525 1244196 1386412 657183 2791339
1827812,657183 784737 1443706 266412 2313894
1828078,1021972 2012795 691407 1964480 1841956
1828230,1447302 784737 1386412 657183 343377
1828768,1244196 1069281 657183 784737 1047625
1828845,415358 2792382 254169 2770160 473083
1829072,2593611 2007871 2560327 2578113 2766686
1829222,2604 508676 854955 824227 193483
1829340,2778525 1244196 1386412 657183 2791339
1829517,2778525 1244196 1386412 657183 2791339
1829557,340716 810121 2213987 2140515 1011308
1829645,2772231 1509631 1912594 347050 2245687
1830191,1053542 486936 2002097 2593483 2198329
1830379,414216 1612992 2602557 674679 1199069
1830658,2778525 1244196 1386412 657183 2791339
1831039,1514815 2004956 1506186 1161338 1713100
1831073,937049 1509637 2062952 1422357 238909
1831223,2136784 809831 1239082 1841302 1787239
1831260,2778525 1244196 1386412 657183 2791339
1832198,1386412 2002097 657183 2456002 1162250
1832889,611478 2401290 2182661 1616246 2285704
1832980,133747 274785 713096 1339942 1501321
1833682,2778525 1244196 1386412 657183 2791339
1834321,2778525 1244196 1386412 657183 2791339
1834702,2778525 1244196 1386412 657183 2791339
1834875,2503976 912730 1586102 1760743 1246794
1835359,258349 1422357 612155 931519 1438082
1835382,1317915 2712481 2750191 1432568 1768024
1835576,2778525 1244196 1386412 657183 2791339
1835873,2778525 1244196 1386412 657183 2791339
1835913,2778525 1244196 1386412 657183 2791339
1836177,452385 1449387 285340 2563397 2613461
1836982,529645 1260660 346337 176115 337042
1837000,2778525 1244196 1386412 657183 2791339
1837692,956239 2714606 1672211 1646190 1932410
1837965,2137413 2745775 1771601 2199660 1399962
1837997,56136 190155 881863 919604 1560047
1838018,259808 2326745 1080935 848235 650449
1838092,1386412 657183 536047 343377 1162250
1838308,2106586 2214938 2456195 218340 317396
1838406,2004689 784737 2257200 2463127 2251758
1838520,1661226 1495573 2551376 592559 878413
1838678,2778525 1244196 1386412 657183 2791339
1838818,134432 161939 2381917 1440388 1462204
1838856,683831 777282 2135704 414152 839008
1839186,2437289 2503223 1966145 137955 773468
1839468,1443706 1244196 657183 2031981 1162250
1840494,2470201 2725670 2140104 1681400 2780106
1840786,47583 1588612 799972 984114 2024094
1840978,986201 2100654 1231249 2426634 2588792
1841188,1233361 1294392 401803 472027 293317
1841519,2778525 1244196 1386412 657183 2791339
1841690,475121 712300 1240154 1393014 1873200
1842243,303900 779545 1141852 1413374 2147222
1842308,143830 562914 612155 2073499 209611
1842623,2141177 2722373 812800 1622105 1995736
1842743,1392945 1642015 1260103 732434 1900594
1843468,266412 1443706 2031981 1244196 2466095
1843633,576172 813102 1445474 1542249 2058173
1843854,1330328 265522 2705759 2083881 34611
